Date,Apple TV App Units,iPad App Units,iPhone App Units,iPod App Units,Apple TV Active Devices,iPad Active Devices,iPhone Active Devices,iPod Active Devices,Canada App Units,World App Units,Canada Active Devices,World Active Devices,Canada Active Devices,Apple TV Sessions,iPad Sessions,iPhone Sessions,iPod Sessions,Apple TV Active Last 30 Days,iPad Active Last 30 Days,iPhone Active Last 30 Days,iPod Active Last 30 Days,Canada Sessions,Canada Active Last 30 Days,World Sessions,World Active Last 30 Days
5/23/18,-,0.0,7.0,0.0,-,1.0,54.0,0.0,6.0,1.0,48.0,6.0,48.0,-,1.0,199.0,0.0,-,11.0,423.0,0.0,165.0,357.0,34.0,68.0
5/24/18,-,0.0,2.0,0.0,-,1.0,47.0,0.0,2.0,0.0,43.0,4.0,43.0,-,2.0,187.0,0.0,-,12.0,425.0,0.0,153.0,361.0,36.0,65.0
5/25/18,-,0.0,4.0,0.0,-,0.0,46.0,0.0,4.0,0.0,40.0,6.0,40.0,-,0.0,133.0,0.0,-,12.0,419.0,0.0,111.0,357.0,22.0,63.0
5/26/18,-,0.0,4.0,0.0,-,1.0,34.0,0.0,4.0,0.0,30.0,5.0,30.0,-,5.0,117.0,0.0,-,13.0,423.0,0.0,106.0,362.0,16.0,64.0
5/27/18,-,0.0,3.0,0.0,-,0.0,36.0,0.0,3.0,0.0,32.0,4.0,32.0,-,0.0,100.0,0.0,-,13.0,418.0,0.0,84.0,360.0,16.0,62.0
5/28/18,-,0.0,2.0,0.0,-,0.0,43.0,0.0,2.0,0.0,39.0,3.0,39.0,-,0.0,136.0,0.0,-,13.0,415.0,0.0,126.0,360.0,9.0,60.0
5/29/18,-,0.0,2.0,0.0,-,1.0,44.0,0.0,2.0,0.0,42.0,3.0,42.0,-,1.0,156.0,0.0,-,13.0,414.0,0.0,147.0,361.0,10.0,58.0
5/30/18,-,0.0,2.0,0.0,-,1.0,54.0,0.0,2.0,0.0,46.0,9.0,46.0,-,1.0,148.0,0.0,-,14.0,413.0,0.0,120.0,361.0,29.0,59.0
5/31/18,-,0.0,1.0,0.0,-,0.0,42.0,0.0,1.0,0.0,33.0,9.0,33.0,-,0.0,115.0,0.0,-,14.0,411.0,0.0,95.0,357.0,20.0,60.0
6/1/18,-,0.0,5.0,0.0,-,0.0,41.0,0.0,3.0,2.0,36.0,5.0,36.0,-,0.0,116.0,0.0,-,13.0,412.0,0.0,104.0,355.0,12.0,62.0
6/2/18,-,0.0,1.0,0.0,-,0.0,42.0,0.0,0.0,1.0,38.0,4.0,38.0,-,0.0,92.0,0.0,-,13.0,418.0,0.0,79.0,361.0,13.0,62.0
6/3/18,-,0.0,3.0,0.0,-,0.0,28.0,0.0,2.0,1.0,25.0,3.0,25.0,-,0.0,83.0,0.0,-,13.0,415.0,0.0,79.0,361.0,4.0,59.0
6/4/18,-,0.0,2.0,0.0,-,0.0,40.0,0.0,2.0,0.0,32.0,8.0,32.0,-,0.0,96.0,0.0,-,13.0,422.0,0.0,74.0,363.0,22.0,62.0
6/5/18,-,0.0,5.0,0.0,-,0.0,42.0,0.0,5.0,0.0,38.0,4.0,38.0,-,0.0,147.0,0.0,-,13.0,423.0,0.0,140.0,366.0,7.0,62.0
6/6/18,-,0.0,4.0,0.0,-,1.0,49.0,0.0,4.0,0.0,43.0,7.0,43.0,-,3.0,120.0,0.0,-,13.0,423.0,0.0,106.0,363.0,17.0,62.0
6/7/18,-,0.0,1.0,0.0,-,0.0,44.0,0.0,1.0,0.0,37.0,8.0,37.0,-,0.0,95.0,0.0,-,12.0,419.0,0.0,85.0,359.0,10.0,62.0
6/8/18,-,0.0,1.0,0.0,-,1.0,49.0,0.0,1.0,0.0,44.0,5.0,44.0,-,2.0,101.0,0.0,-,12.0,423.0,0.0,95.0,362.0,8.0,63.0
6/9/18,-,0.0,1.0,0.0,-,0.0,34.0,0.0,1.0,0.0,31.0,3.0,31.0,-,0.0,102.0,0.0,-,12.0,419.0,0.0,68.0,360.0,34.0,62.0
6/10/18,-,0.0,1.0,0.0,-,0.0,46.0,0.0,1.0,0.0,41.0,3.0,41.0,-,0.0,109.0,0.0,-,12.0,424.0,0.0,98.0,367.0,10.0,61.0
6/11/18,-,0.0,1.0,0.0,-,0.0,46.0,0.0,1.0,0.0,40.0,5.0,40.0,-,0.0,120.0,0.0,-,11.0,420.0,0.0,107.0,363.0,13.0,61.0
6/12/18,-,0.0,2.0,0.0,-,1.0,37.0,0.0,2.0,0.0,34.0,4.0,34.0,-,2.0,95.0,0.0,-,12.0,422.0,0.0,88.0,365.0,9.0,61.0
6/13/18,-,0.0,9.0,0.0,-,1.0,52.0,0.0,8.0,1.0,46.0,7.0,46.0,-,1.0,190.0,0.0,-,12.0,428.0,0.0,171.0,372.0,20.0,61.0
6/14/18,-,0.0,3.0,0.0,-,0.0,35.0,0.0,3.0,0.0,31.0,4.0,31.0,-,0.0,116.0,0.0,-,11.0,426.0,0.0,104.0,371.0,12.0,61.0
6/15/18,-,0.0,4.0,0.0,-,3.0,52.0,0.0,3.0,1.0,52.0,3.0,52.0,-,12.0,120.0,0.0,-,13.0,429.0,0.0,127.0,377.0,5.0,61.0
6/16/18,-,1.0,3.0,0.0,-,0.0,53.0,0.0,4.0,0.0,49.0,4.0,49.0,-,0.0,134.0,0.0,-,13.0,429.0,0.0,127.0,373.0,7.0,63.0
6/17/18,-,0.0,3.0,0.0,-,0.0,51.0,0.0,3.0,0.0,48.0,3.0,48.0,-,0.0,133.0,0.0,-,13.0,423.0,0.0,122.0,368.0,11.0,62.0
6/18/18,-,0.0,1.0,0.0,-,0.0,34.0,0.0,1.0,0.0,33.0,1.0,33.0,-,0.0,78.0,0.0,-,12.0,417.0,0.0,75.0,365.0,3.0,59.0
6/19/18,-,0.0,7.0,0.0,-,0.0,40.0,0.0,7.0,0.0,34.0,6.0,34.0,-,0.0,137.0,0.0,-,12.0,415.0,0.0,128.0,361.0,9.0,61.0
6/20/18,-,0.0,3.0,0.0,-,2.0,44.0,0.0,3.0,0.0,42.0,4.0,42.0,-,3.0,142.0,0.0,-,13.0,419.0,0.0,127.0,366.0,18.0,61.0
6/21/18,-,0.0,1.0,0.0,-,2.0,42.0,0.0,1.0,0.0,40.0,4.0,40.0,-,3.0,110.0,0.0,-,12.0,414.0,0.0,106.0,363.0,7.0,59.0
6/22/18,-,0.0,1.0,0.0,-,1.0,50.0,0.0,1.0,0.0,49.0,2.0,49.0,-,4.0,135.0,0.0,-,12.0,418.0,0.0,137.0,368.0,2.0,59.0
6/23/18,-,0.0,1.0,0.0,-,1.0,35.0,0.0,1.0,0.0,33.0,3.0,33.0,-,1.0,100.0,0.0,-,11.0,412.0,0.0,93.0,362.0,8.0,58.0
6/24/18,-,0.0,1.0,0.0,-,2.0,42.0,0.0,1.0,0.0,42.0,2.0,42.0,-,9.0,103.0,0.0,-,11.0,411.0,0.0,109.0,361.0,3.0,57.0
6/25/18,-,0.0,1.0,0.0,-,2.0,40.0,0.0,1.0,0.0,38.0,4.0,38.0,-,3.0,113.0,0.0,-,11.0,414.0,0.0,106.0,366.0,10.0,55.0
6/26/18,-,1.0,3.0,0.0,-,0.0,47.0,0.0,3.0,1.0,43.0,3.0,43.0,-,0.0,124.0,0.0,-,11.0,414.0,0.0,113.0,366.0,11.0,55.0
6/27/18,-,0.0,3.0,0.0,-,1.0,51.0,0.0,3.0,0.0,49.0,3.0,49.0,-,1.0,148.0,0.0,-,11.0,415.0,0.0,139.0,366.0,10.0,56.0
6/28/18,-,0.0,5.0,0.0,-,1.0,50.0,0.0,5.0,0.0,46.0,4.0,46.0,-,7.0,124.0,0.0,-,10.0,419.0,0.0,122.0,366.0,6.0,56.0
6/29/18,-,0.0,2.0,0.0,-,2.0,43.0,0.0,1.0,1.0,42.0,3.0,42.0,-,2.0,127.0,0.0,-,11.0,415.0,0.0,122.0,363.0,7.0,55.0
6/30/18,-,0.0,2.0,0.0,-,1.0,32.0,0.0,2.0,0.0,29.0,4.0,29.0,-,1.0,139.0,0.0,-,12.0,417.0,0.0,134.0,363.0,6.0,57.0
7/1/18,-,0.0,2.0,0.0,-,1.0,50.0,0.0,0.0,2.0,43.0,7.0,43.0,-,16.0,126.0,0.0,-,12.0,423.0,0.0,93.0,367.0,49.0,60.0
7/2/18,-,0.0,2.0,0.0,-,1.0,51.0,0.0,2.0,0.0,44.0,7.0,44.0,-,13.0,182.0,0.0,-,12.0,422.0,0.0,145.0,367.0,49.0,59.0
7/3/18,-,1.0,4.0,0.0,-,0.0,49.0,0.0,3.0,1.0,46.0,4.0,46.0,-,0.0,150.0,0.0,-,12.0,423.0,0.0,138.0,367.0,12.0,59.0
7/4/18,-,0.0,4.0,0.0,-,0.0,47.0,0.0,4.0,0.0,42.0,4.0,42.0,-,0.0,122.0,0.0,-,12.0,425.0,0.0,116.0,369.0,6.0,59.0
7/5/18,-,0.0,3.0,0.0,-,1.0,40.0,0.0,2.0,1.0,35.0,6.0,35.0,-,3.0,97.0,0.0,-,12.0,424.0,0.0,91.0,366.0,9.0,61.0
7/6/18,-,0.0,2.0,0.0,-,1.0,42.0,0.0,2.0,0.0,36.0,7.0,36.0,-,5.0,104.0,0.0,-,11.0,418.0,0.0,84.0,362.0,25.0,58.0
7/7/18,-,0.0,5.0,0.0,-,1.0,38.0,0.0,3.0,2.0,34.0,5.0,34.0,-,8.0,106.0,0.0,-,11.0,417.0,0.0,99.0,362.0,15.0,56.0
7/8/18,-,0.0,5.0,0.0,-,1.0,33.0,0.0,3.0,2.0,28.0,6.0,28.0,-,3.0,84.0,0.0,-,11.0,406.0,0.0,77.0,355.0,10.0,54.0
7/9/18,-,1.0,1.0,0.0,-,1.0,41.0,0.0,2.0,0.0,39.0,3.0,39.0,-,7.0,128.0,0.0,-,11.0,406.0,0.0,120.0,356.0,15.0,54.0
7/10/18,-,0.0,4.0,0.0,-,1.0,52.0,0.0,2.0,2.0,47.0,6.0,47.0,-,7.0,142.0,0.0,-,11.0,414.0,0.0,132.0,363.0,17.0,56.0
7/11/18,-,0.0,2.0,0.0,-,3.0,61.0,0.0,1.0,1.0,51.0,13.0,51.0,-,7.0,122.0,0.0,-,12.0,412.0,0.0,103.0,362.0,25.0,58.0
7/12/18,-,0.0,1.0,0.0,-,1.0,52.0,0.0,0.0,1.0,47.0,6.0,47.0,-,2.0,125.0,0.0,-,11.0,408.0,0.0,110.0,359.0,17.0,57.0
7/13/18,-,0.0,2.0,0.0,-,1.0,44.0,0.0,1.0,1.0,40.0,5.0,40.0,-,1.0,126.0,0.0,-,11.0,402.0,0.0,112.0,355.0,15.0,55.0
7/14/18,-,0.0,3.0,0.0,-,2.0,38.0,0.0,2.0,1.0,35.0,6.0,35.0,-,3.0,112.0,0.0,-,12.0,407.0,0.0,98.0,359.0,17.0,57.0
7/15/18,-,0.0,3.0,0.0,-,1.0,51.0,0.0,3.0,0.0,41.0,9.0,41.0,-,3.0,121.0,0.0,-,9.0,404.0,0.0,107.0,352.0,16.0,57.0
7/16/18,-,0.0,5.0,0.0,-,1.0,46.0,0.0,5.0,0.0,42.0,4.0,42.0,-,4.0,132.0,0.0,-,9.0,404.0,0.0,128.0,354.0,8.0,56.0
7/17/18,-,0.0,6.0,0.0,-,1.0,57.0,0.0,6.0,0.0,50.0,8.0,50.0,-,1.0,135.0,0.0,-,9.0,415.0,0.0,121.0,363.0,15.0,58.0
7/18/18,-,0.0,3.0,0.0,-,1.0,56.0,0.0,3.0,0.0,53.0,4.0,53.0,-,8.0,123.0,0.0,-,9.0,417.0,0.0,117.0,365.0,14.0,58.0
7/19/18,-,0.0,5.0,0.0,-,1.0,54.0,0.0,3.0,2.0,48.0,7.0,48.0,-,3.0,140.0,0.0,-,9.0,414.0,0.0,122.0,363.0,21.0,57.0
7/20/18,-,1.0,3.0,0.0,-,1.0,44.0,0.0,3.0,1.0,36.0,9.0,36.0,-,2.0,139.0,0.0,-,8.0,409.0,0.0,114.0,357.0,27.0,57.0
7/21/18,-,0.0,3.0,0.0,-,2.0,41.0,0.0,3.0,0.0,37.0,6.0,37.0,-,12.0,104.0,0.0,-,8.0,412.0,0.0,97.0,360.0,19.0,56.0
7/22/18,-,0.0,1.0,0.0,-,3.0,52.0,0.0,0.0,1.0,48.0,7.0,48.0,-,11.0,114.0,0.0,-,9.0,406.0,0.0,96.0,353.0,29.0,57.0
7/23/18,-,0.0,4.0,0.0,-,3.0,44.0,0.0,3.0,1.0,36.0,10.0,36.0,-,11.0,124.0,0.0,-,10.0,404.0,0.0,113.0,350.0,21.0,59.0
7/24/18,-,0.0,1.0,0.0,-,4.0,43.0,0.0,1.0,0.0,37.0,10.0,37.0,-,7.0,129.0,0.0,-,11.0,402.0,0.0,105.0,347.0,31.0,61.0
7/25/18,-,2.0,3.0,0.0,-,3.0,42.0,0.0,2.0,3.0,35.0,10.0,35.0,-,6.0,88.0,0.0,-,10.0,403.0,0.0,71.0,344.0,23.0,64.0
7/26/18,-,0.0,3.0,0.0,-,2.0,49.0,0.0,3.0,0.0,40.0,9.0,40.0,-,6.0,129.0,0.0,-,11.0,402.0,0.0,108.0,343.0,26.0,65.0
7/27/18,-,1.0,2.0,0.0,-,1.0,51.0,0.0,3.0,0.0,47.0,5.0,47.0,-,4.0,141.0,0.0,-,11.0,398.0,0.0,128.0,342.0,17.0,63.0
7/28/18,-,0.0,5.0,0.0,-,2.0,44.0,0.0,4.0,0.0,36.0,8.0,36.0,-,2.0,148.0,0.0,-,11.0,406.0,0.0,120.0,347.0,22.0,63.0
7/29/18,-,0.0,0.0,0.0,-,1.0,51.0,0.0,0.0,0.0,42.0,7.0,42.0,-,6.0,140.0,0.0,-,10.0,404.0,0.0,121.0,347.0,23.0,62.0
7/30/18,-,0.0,3.0,0.0,-,2.0,53.0,0.0,2.0,1.0,47.0,7.0,47.0,-,6.0,121.0,0.0,-,10.0,409.0,0.0,103.0,354.0,22.0,61.0
7/31/18,-,0.0,1.0,0.0,-,2.0,42.0,0.0,1.0,0.0,39.0,5.0,39.0,-,3.0,93.0,0.0,-,10.0,412.0,0.0,89.0,356.0,7.0,61.0
8/1/18,-,0.0,2.0,0.0,-,2.0,39.0,0.0,2.0,0.0,34.0,8.0,34.0,-,11.0,97.0,0.0,-,10.0,408.0,0.0,89.0,353.0,19.0,61.0
8/2/18,-,0.0,3.0,0.0,-,1.0,53.0,0.0,3.0,0.0,46.0,7.0,46.0,-,2.0,115.0,0.0,-,10.0,413.0,0.0,98.0,357.0,18.0,63.0
8/3/18,-,0.0,0.0,0.0,-,1.0,47.0,0.0,0.0,0.0,42.0,5.0,42.0,-,1.0,109.0,0.0,-,11.0,418.0,0.0,87.0,363.0,23.0,63.0
8/4/18,-,0.0,2.0,0.0,-,1.0,34.0,0.0,2.0,0.0,32.0,4.0,32.0,-,1.0,108.0,0.0,-,11.0,409.0,0.0,104.0,360.0,5.0,59.0
8/5/18,-,0.0,2.0,0.0,-,0.0,42.0,0.0,2.0,0.0,37.0,5.0,37.0,-,0.0,109.0,0.0,-,11.0,413.0,0.0,95.0,363.0,14.0,59.0
8/6/18,-,0.0,0.0,0.0,-,1.0,50.0,0.0,0.0,0.0,38.0,12.0,38.0,-,4.0,115.0,0.0,-,11.0,408.0,0.0,95.0,360.0,24.0,58.0
8/7/18,-,0.0,4.0,0.0,-,1.0,46.0,0.0,4.0,0.0,40.0,6.0,40.0,-,4.0,129.0,0.0,-,11.0,408.0,0.0,117.0,359.0,16.0,59.0
8/8/18,-,0.0,2.0,0.0,-,1.0,38.0,0.0,0.0,2.0,34.0,5.0,34.0,-,2.0,83.0,0.0,-,11.0,412.0,0.0,75.0,361.0,10.0,60.0
8/9/18,-,0.0,4.0,0.0,-,2.0,48.0,0.0,3.0,1.0,40.0,9.0,40.0,-,2.0,119.0,0.0,-,11.0,415.0,0.0,104.0,362.0,17.0,61.0
8/10/18,-,0.0,4.0,0.0,-,1.0,50.0,0.0,4.0,0.0,41.0,8.0,41.0,-,2.0,114.0,0.0,-,10.0,417.0,0.0,99.0,363.0,16.0,59.0
8/11/18,-,0.0,2.0,0.0,-,1.0,52.0,0.0,2.0,0.0,47.0,4.0,47.0,-,1.0,121.0,0.0,-,10.0,419.0,0.0,108.0,366.0,10.0,59.0
8/12/18,-,0.0,2.0,0.0,-,2.0,37.0,0.0,1.0,1.0,36.0,3.0,36.0,-,7.0,115.0,0.0,-,10.0,420.0,0.0,116.0,367.0,6.0,59.0
8/13/18,-,0.0,5.0,0.0,-,1.0,46.0,0.0,4.0,1.0,36.0,9.0,36.0,-,2.0,115.0,0.0,-,9.0,424.0,0.0,89.0,367.0,26.0,60.0
8/14/18,-,0.0,4.0,0.0,-,1.0,47.0,0.0,2.0,2.0,38.0,9.0,38.0,-,1.0,106.0,0.0,-,9.0,418.0,0.0,93.0,365.0,13.0,58.0
8/15/18,-,0.0,3.0,0.0,-,2.0,50.0,0.0,3.0,0.0,47.0,5.0,47.0,-,6.0,107.0,0.0,-,10.0,415.0,0.0,104.0,363.0,9.0,56.0
8/16/18,-,1.0,1.0,0.0,-,2.0,55.0,0.0,2.0,0.0,46.0,11.0,46.0,-,6.0,106.0,0.0,-,10.0,412.0,0.0,86.0,361.0,26.0,56.0
8/17/18,-,1.0,5.0,0.0,-,2.0,52.0,0.0,4.0,2.0,47.0,7.0,47.0,-,3.0,130.0,0.0,-,11.0,418.0,0.0,116.0,366.0,16.0,58.0
8/18/18,-,0.0,2.0,0.0,-,1.0,36.0,0.0,1.0,1.0,34.0,3.0,34.0,-,2.0,83.0,0.0,-,11.0,419.0,0.0,77.0,367.0,8.0,59.0
8/19/18,-,0.0,2.0,0.0,-,0.0,35.0,0.0,2.0,0.0,29.0,6.0,29.0,-,0.0,109.0,0.0,-,11.0,422.0,0.0,90.0,367.0,19.0,61.0
8/20/18,-,0.0,1.0,0.0,-,1.0,39.0,0.0,1.0,0.0,36.0,4.0,36.0,-,2.0,95.0,0.0,-,11.0,428.0,0.0,83.0,374.0,14.0,61.0
8/21/18,-,0.0,1.0,0.0,-,1.0,49.0,0.0,1.0,0.0,42.0,6.0,42.0,-,3.0,119.0,0.0,-,11.0,424.0,0.0,99.0,371.0,21.0,61.0
8/22/18,-,0.0,3.0,0.0,-,2.0,47.0,0.0,3.0,0.0,38.0,11.0,38.0,-,10.0,92.0,0.0,-,10.0,429.0,0.0,72.0,373.0,30.0,60.0
8/23/18,-,0.0,4.0,0.0,-,1.0,47.0,0.0,4.0,0.0,41.0,6.0,41.0,-,1.0,102.0,0.0,-,9.0,429.0,0.0,89.0,374.0,14.0,58.0
8/24/18,-,0.0,2.0,0.0,-,1.0,41.0,0.0,2.0,0.0,33.0,9.0,33.0,-,1.0,79.0,0.0,-,8.0,429.0,0.0,61.0,374.0,19.0,57.0
8/25/18,-,0.0,3.0,0.0,-,3.0,42.0,0.0,3.0,0.0,39.0,6.0,39.0,-,4.0,108.0,0.0,-,8.0,433.0,0.0,102.0,378.0,10.0,58.0
8/26/18,-,0.0,3.0,0.0,-,2.0,43.0,0.0,3.0,0.0,39.0,6.0,39.0,-,2.0,121.0,0.0,-,9.0,429.0,0.0,110.0,373.0,13.0,61.0
8/27/18,-,1.0,4.0,0.0,-,1.0,55.0,0.0,4.0,1.0,50.0,6.0,50.0,-,1.0,115.0,0.0,-,8.0,431.0,0.0,107.0,375.0,9.0,60.0
8/28/18,-,0.0,0.0,0.0,-,1.0,43.0,0.0,0.0,0.0,37.0,7.0,37.0,-,2.0,79.0,0.0,-,8.0,433.0,0.0,67.0,375.0,14.0,61.0
8/29/18,-,0.0,0.0,0.0,-,0.0,38.0,0.0,0.0,0.0,34.0,4.0,34.0,-,0.0,78.0,0.0,-,8.0,431.0,0.0,70.0,373.0,8.0,62.0
8/30/18,-,0.0,3.0,0.0,-,0.0,37.0,0.0,2.0,1.0,36.0,1.0,36.0,-,0.0,70.0,0.0,-,8.0,433.0,0.0,65.0,373.0,5.0,61.0
8/31/18,-,0.0,3.0,0.0,-,0.0,53.0,0.0,1.0,2.0,49.0,5.0,49.0,-,0.0,96.0,0.0,-,8.0,436.0,0.0,90.0,378.0,6.0,61.0
9/1/18,-,0.0,2.0,0.0,-,0.0,42.0,0.0,2.0,0.0,35.0,8.0,35.0,-,0.0,100.0,0.0,-,8.0,426.0,0.0,84.0,371.0,16.0,59.0
9/2/18,-,0.0,0.0,0.0,-,1.0,41.0,0.0,0.0,0.0,32.0,10.0,32.0,-,2.0,98.0,0.0,-,7.0,425.0,0.0,72.0,367.0,28.0,60.0
9/3/18,-,0.0,2.0,0.0,-,2.0,43.0,0.0,2.0,0.0,37.0,8.0,37.0,-,4.0,113.0,0.0,-,7.0,426.0,0.0,96.0,367.0,21.0,61.0
9/4/18,-,0.0,4.0,0.0,-,3.0,55.0,0.0,3.0,1.0,49.0,9.0,49.0,-,4.0,123.0,0.0,-,8.0,420.0,0.0,113.0,362.0,14.0,61.0
9/5/18,-,0.0,2.0,0.0,-,0.0,34.0,0.0,1.0,1.0,31.0,3.0,31.0,-,0.0,88.0,0.0,-,7.0,414.0,0.0,82.0,356.0,6.0,59.0
9/6/18,-,0.0,4.0,0.0,-,1.0,51.0,0.0,4.0,0.0,46.0,6.0,46.0,-,1.0,141.0,0.0,-,8.0,411.0,0.0,131.0,353.0,11.0,60.0
9/7/18,-,0.0,3.0,0.0,-,1.0,66.0,0.0,2.0,1.0,59.0,9.0,59.0,-,1.0,171.0,0.0,-,8.0,417.0,0.0,147.0,359.0,25.0,61.0
9/8/18,-,0.0,7.0,0.0,-,1.0,40.0,0.0,7.0,0.0,36.0,4.0,36.0,-,1.0,95.0,0.0,-,9.0,423.0,0.0,79.0,365.0,16.0,61.0
9/9/18,-,0.0,1.0,0.0,-,1.0,43.0,0.0,1.0,0.0,36.0,8.0,36.0,-,2.0,103.0,0.0,-,9.0,415.0,0.0,93.0,359.0,12.0,61.0
9/10/18,-,0.0,6.0,0.0,-,1.0,41.0,0.0,5.0,1.0,35.0,7.0,35.0,-,1.0,117.0,0.0,-,9.0,417.0,0.0,98.0,360.0,20.0,62.0
9/11/18,-,0.0,2.0,0.0,-,1.0,50.0,0.0,2.0,0.0,47.0,4.0,47.0,-,1.0,98.0,0.0,-,8.0,418.0,0.0,92.0,360.0,7.0,62.0
9/12/18,-,1.0,5.0,0.0,-,0.0,39.0,0.0,6.0,0.0,37.0,2.0,37.0,-,0.0,119.0,0.0,-,8.0,419.0,0.0,108.0,365.0,11.0,60.0
9/13/18,-,0.0,4.0,0.0,-,1.0,52.0,0.0,4.0,0.0,49.0,4.0,49.0,-,2.0,123.0,0.0,-,8.0,420.0,0.0,112.0,367.0,13.0,60.0
9/14/18,-,0.0,4.0,0.0,-,0.0,42.0,0.0,4.0,0.0,39.0,3.0,39.0,-,0.0,121.0,0.0,-,8.0,423.0,0.0,111.0,369.0,10.0,60.0
9/15/18,-,0.0,2.0,0.0,-,2.0,38.0,0.0,1.0,1.0,37.0,3.0,37.0,-,10.0,92.0,0.0,-,8.0,424.0,0.0,98.0,373.0,4.0,58.0
9/16/18,-,0.0,0.0,0.0,-,2.0,35.0,0.0,0.0,0.0,30.0,6.0,30.0,-,6.0,82.0,0.0,-,7.0,413.0,0.0,76.0,365.0,11.0,55.0
9/17/18,-,0.0,4.0,0.0,-,2.0,50.0,0.0,4.0,0.0,48.0,4.0,48.0,-,2.0,114.0,0.0,-,8.0,413.0,0.0,98.0,366.0,18.0,54.0
9/18/18,-,0.0,4.0,0.0,-,1.0,39.0,0.0,4.0,0.0,35.0,5.0,35.0,-,2.0,148.0,0.0,-,7.0,409.0,0.0,134.0,362.0,16.0,53.0
9/19/18,-,1.0,9.0,0.0,-,3.0,50.0,0.0,7.0,3.0,48.0,4.0,48.0,-,9.0,120.0,0.0,-,10.0,415.0,0.0,119.0,367.0,6.0,55.0
9/20/18,-,0.0,2.0,0.0,-,2.0,58.0,0.0,1.0,1.0,53.0,7.0,53.0,-,4.0,150.0,0.0,-,11.0,420.0,0.0,140.0,373.0,14.0,57.0
9/21/18,-,1.0,5.0,0.0,-,1.0,52.0,0.0,6.0,0.0,49.0,4.0,49.0,-,5.0,153.0,0.0,-,12.0,429.0,0.0,149.0,381.0,9.0,57.0
9/22/18,-,0.0,3.0,0.0,-,2.0,43.0,0.0,3.0,0.0,39.0,6.0,39.0,-,3.0,103.0,0.0,-,12.0,423.0,0.0,91.0,377.0,15.0,56.0
9/23/18,-,0.0,1.0,0.0,-,1.0,48.0,0.0,1.0,0.0,43.0,5.0,43.0,-,1.0,107.0,0.0,-,12.0,425.0,0.0,100.0,379.0,8.0,55.0
9/24/18,-,1.0,4.0,0.0,-,2.0,52.0,0.0,4.0,1.0,48.0,6.0,48.0,-,4.0,128.0,0.0,-,11.0,424.0,0.0,120.0,379.0,12.0,53.0
9/25/18,-,0.0,8.0,0.0,-,3.0,64.0,0.0,8.0,0.0,58.0,7.0,58.0,-,4.0,152.0,0.0,-,11.0,436.0,0.0,139.0,391.0,16.0,51.0
9/26/18,-,0.0,2.0,0.0,-,1.0,53.0,0.0,2.0,0.0,43.0,10.0,43.0,-,1.0,141.0,0.0,-,11.0,435.0,0.0,118.0,389.0,24.0,52.0
9/27/18,-,0.0,3.0,0.0,-,3.0,59.0,0.0,3.0,0.0,54.0,7.0,54.0,-,6.0,146.0,0.0,-,13.0,438.0,0.0,125.0,393.0,26.0,53.0
9/28/18,-,0.0,5.0,0.0,-,2.0,54.0,0.0,5.0,0.0,53.0,3.0,53.0,-,2.0,133.0,0.0,-,13.0,443.0,0.0,131.0,401.0,4.0,51.0
9/29/18,-,0.0,0.0,0.0,-,1.0,43.0,0.0,0.0,0.0,41.0,3.0,41.0,-,1.0,129.0,0.0,-,13.0,441.0,0.0,125.0,400.0,5.0,51.0
9/30/18,-,0.0,3.0,0.0,-,0.0,47.0,0.0,2.0,1.0,39.0,7.0,39.0,-,0.0,118.0,0.0,-,13.0,443.0,0.0,104.0,400.0,14.0,51.0
10/1/18,-,1.0,4.0,0.0,-,2.0,49.0,0.0,5.0,0.0,44.0,6.0,44.0,-,3.0,125.0,0.0,-,14.0,444.0,0.0,112.0,403.0,16.0,50.0
10/2/18,-,1.0,4.0,0.0,-,1.0,53.0,0.0,5.0,0.0,47.0,7.0,47.0,-,4.0,116.0,0.0,-,14.0,445.0,0.0,98.0,404.0,22.0,52.0
10/3/18,-,0.0,3.0,0.0,-,2.0,44.0,0.0,3.0,0.0,38.0,7.0,38.0,-,4.0,101.0,0.0,-,15.0,446.0,0.0,93.0,406.0,10.0,51.0
10/4/18,-,0.0,5.0,0.0,-,0.0,48.0,0.0,5.0,0.0,42.0,5.0,42.0,-,0.0,119.0,0.0,-,12.0,435.0,0.0,110.0,392.0,9.0,50.0
10/5/18,-,0.0,5.0,0.0,-,0.0,53.0,0.0,4.0,1.0,49.0,4.0,49.0,-,0.0,145.0,0.0,-,12.0,436.0,0.0,135.0,391.0,10.0,52.0
10/6/18,-,0.0,1.0,0.0,-,0.0,32.0,0.0,1.0,0.0,30.0,2.0,30.0,-,0.0,84.0,0.0,-,11.0,438.0,0.0,81.0,391.0,3.0,52.0
10/7/18,-,0.0,2.0,0.0,-,0.0,46.0,0.0,1.0,1.0,37.0,7.0,37.0,-,0.0,122.0,0.0,-,12.0,443.0,0.0,103.0,395.0,17.0,53.0
10/8/18,-,0.0,1.0,0.0,-,0.0,43.0,0.0,1.0,0.0,39.0,4.0,39.0,-,0.0,110.0,0.0,-,11.0,439.0,0.0,96.0,391.0,14.0,51.0
10/9/18,-,0.0,3.0,0.0,-,0.0,32.0,0.0,3.0,0.0,29.0,3.0,29.0,-,0.0,88.0,0.0,-,11.0,439.0,0.0,83.0,390.0,5.0,52.0
